longitude,latitude,severity_label
-1.24679,51.75156,Slight
-1.26472,51.98086,Slight
-1.18768,51.87058,Fatal
-1.19978,51.75349,Slight
-1.25657,51.75216,Slight
-1.43637,51.59339,Slight
-1.31718,51.74752,Slight
-1.36558,51.82609,Serious
-1.02678,51.67535,Serious
-1.52605,51.77836,Slight
-1.67853,51.71733,Slight
-1.19166,51.76236,Serious
-1.30563,52.09936,Slight
-1.37058,52.01231,Slight
-1.37519,52.01792,Slight
-1.1618,51.91179,Serious
-1.22761,51.74991,Serious
-1.19985,51.7625,Slight
-1.23625,51.77185,Slight
-1.43603,51.63435,Slight
-1.30164,51.6177,Slight
-1.22925,51.74768,Slight
-1.20994,51.59643,Slight
-1.38952,51.91814,Slight
-1.35922,51.8493,Slight
-1.21766,51.75148,Slight
-1.23656,51.74594,Slight
-1.21915,51.75763,Slight
-1.37685,51.78278,Slight
-1.37859,51.86941,Slight
-1.23241,51.73495,Serious
-1.36998,52.0262,Slight
-1.14412,51.91431,Slight
-1.18225,51.76282,Slight
-1.21955,51.75755,Slight
-0.95341,51.67691,Slight
-1.14645,51.75667,Slight
-1.42611,51.58845,Slight
-1.25664,51.7543,Slight
-1.01728,51.73501,Serious
-1.28956,51.85791,Slight
-1.32702,51.89052,Serious
-1.2943,51.57583,Slight
-1.52166,51.94914,Serious
-1.14259,51.89834,Serious
-1.2284,51.71697,Slight
-1.24992,51.73141,Slight
-1.18885,51.76638,Slight
-0.96886,51.53962,Slight
-1.27796,51.80792,Slight
-1.21929,51.60618,Slight
-1.11383,51.61896,Slight
-1.59327,51.75699,Slight
-1.19935,51.79096,Slight
-1.40241,51.7616,Slight
-1.42013,51.79124,Serious
-1.37244,51.79179,Slight
-1.26534,51.77858,Slight
-1.2741,51.76243,Slight
-1.55333,51.94154,Serious
-1.21755,51.73668,Slight
-1.26229,51.74864,Slight
-1.21036,51.73391,Slight
-1.25952,51.75636,Serious
-1.16159,51.92238,Slight
-1.58382,51.65231,Serious
-1.48073,51.79071,Slight
-1.5458,51.94154,Slight
-1.5983,51.76062,Slight
-1.23885,51.76813,Slight
-1.22872,51.73502,Serious
-1.22594,51.89411,Slight
-1.26383,51.78808,Slight
-1.20303,51.94386,Serious
-1.23476,51.76632,Slight
-1.26993,51.77709,Slight
-1.19643,51.76312,Slight
-1.23152,51.76858,Slight
-1.26633,51.60415,Slight
-1.23536,51.74731,Slight
-1.19965,51.72562,Slight
-1.23161,51.74913,Slight
-1.16138,51.91412,Serious
-1.26492,51.77709,Slight
-1.16759,51.88556,Slight
-1.24504,51.83883,Slight
-1.59773,51.79249,Serious
-1.25696,51.75054,Serious
-1.27769,51.80781,Slight
-1.20223,51.76216,Slight
-1.131,51.74712,Serious
-1.20111,51.75153,Slight
-1.28771,51.82376,Serious
-1.10887,51.7407,Slight
-1.22222,51.73222,Slight
-1.24495,51.60973,Slight
-1.24255,51.75014,Slight
-1.28745,52.00753,Slight
-1.47201,51.82073,Slight
-1.27228,51.75716,Slight
-1.19642,51.76316,Slight
-1.25451,51.75243,Slight
-0.99746,51.52091,Slight
-1.41187,51.68498,Serious
-1.54561,51.94192,Slight
-2.19211,52.48005,Serious
-1.84857,52.7095,Slight
-1.63478,52.8142,Slight
-1.7385,52.7329,Slight
-1.64307,52.80689,Slight
-1.83826,52.6189,Slight
-1.88649,53.03081,Slight
-2.06025,53.12044,Serious
-2.19787,52.52428,Serious
-2.12489,52.80171,Slight
-2.14941,52.82277,Slight
-2.26692,52.78072,Slight
-1.85334,52.90715,Slight
-2.083,52.79886,Slight
-2.09804,52.94509,Slight
-1.96117,52.7396,Slight
-2.13142,52.69341,Slight
-2.03079,52.63325,Slight
-2.23307,53.02408,Slight
-1.99327,52.6568,Slight
-2.23942,52.87909,Serious
-2.1679,53.11965,Slight
-2.22324,52.97577,Slight
-2.14537,52.94494,Slight
-1.97548,52.67083,Slight
-2.10712,52.80216,Serious
-2.21823,53.01927,Slight
-1.64658,52.81492,Serious
-1.63962,52.80255,Slight
-1.62954,52.80712,Slight
-2.32044,52.95446,Slight
-1.95898,52.71982,Fatal
-1.96255,52.68548,Slight
-2.1882,52.93881,Slight
-1.66215,52.63573,Slight
-2.15771,52.84457,Slight
-2.22603,53.01555,Slight
-2.10617,52.8288,Slight
-2.20377,52.46166,Slight
-2.02688,53.10627,Slight
-1.87467,52.65616,Serious
-1.98371,52.78785,Serious
-2.30321,53.06741,Slight
-2.21973,52.78667,Slight
-2.0792,52.65258,Slight
-2.2613,53.07231,Slight
-1.93626,52.99696,Serious
-1.62877,52.80711,Slight
-1.93003,52.75161,Serious
-2.0879,52.93242,Slight
-2.00824,52.67336,Slight
-2.12254,52.81844,Slight
-2.35834,52.95129,Serious
-1.80451,52.75901,Slight
-1.61103,52.83842,Slight
-2.17624,52.52232,Slight
-2.09889,52.80715,Slight
-2.20346,52.56678,Slight
-1.77128,52.6612,Slight
-2.16898,53.12346,Slight
-1.6519,52.63936,Slight
-1.84964,52.66032,Slight
-1.92991,52.93849,Slight
-1.65407,52.80659,Slight
-2.20359,53.01962,Slight
-1.64798,52.80508,Slight
-2.26732,52.97331,Slight
-1.69481,52.63629,Slight
-1.90119,52.67504,Slight
-1.65727,52.8075,Serious
-2.10056,52.71064,Slight
-2.04539,52.62698,Slight
-1.7134,52.8322,Slight
-1.96178,52.71801,Slight
-1.90613,53.03303,Slight
-1.64311,52.80739,Slight
-2.17209,52.54614,Slight
-2.11478,52.94983,Slight
-2.02128,52.67461,Slight
-1.63848,52.81138,Slight
-2.01237,52.69014,Slight
-2.01195,52.70888,Slight
-2.04717,52.77213,Slight
-1.90067,52.91417,Slight
-1.68402,52.62961,Fatal
-2.22363,52.44899,Slight
-2.1009,52.75371,Slight
-2.02843,52.69784,Slight
-2.14664,52.89931,Slight
-2.17231,52.55474,Slight
-2.03638,53.09708,Slight
-1.83545,52.67932,Slight
-2.36514,52.92976,Slight
-1.83816,52.60686,Slight
-1.66979,52.60274,Slight
-2.20863,52.6021,Slight
-2.08877,52.79205,Slight
-1.63184,52.80798,Serious
-1.93478,52.72768,Slight
-2.19352,52.53279,Slight
-2.1331,52.88483,Slight
-2.12178,52.8868,Serious
-2.11432,52.77925,Slight
-1.90792,53.15563,Serious
-2.01093,52.84656,Slight
-2.083,52.79885,Slight
-2.08665,52.64281,Slight
-1.64843,52.80454,Slight
-2.18266,52.8959,Slight
-2.14584,52.90096,Slight
-2.00744,52.98303,Serious
-1.68789,52.63019,Slight
-1.94852,52.74661,Fatal
-2.10085,52.79631,Slight
-2.16684,53.11791,Slight
-1.86841,52.58809,Slight
-1.98655,52.98682,Serious
-2.24301,53.08748,Slight
-2.22021,53.00522,Slight
-1.86361,52.89432,Serious
-2.01445,52.81125,Slight
-1.73028,52.62039,Serious
-2.2237,52.97731,Serious
-1.74378,52.72859,Slight
-2.16971,52.67085,Slight
-1.61971,52.82071,Slight
-2.11773,52.79596,Slight
-1.91904,52.74877,Serious
-2.12769,53.11173,Serious
-2.1767,53.11922,Slight
-2.05749,52.66585,Slight
-2.22356,52.99049,Serious
-2.24234,53.01822,Slight
-2.02045,52.78898,Slight
-2.06806,52.70974,Slight
-1.64768,52.81017,Slight
-2.11428,52.95566,Serious
-1.92035,52.68121,Slight
-1.87257,52.71886,Serious
-2.18257,52.67665,Slight
-2.00378,53.103,Serious
-1.92476,52.74836,Serious
-1.68415,52.77568,Slight
-1.63107,52.80759,Slight
-2.01606,52.70244,Serious
-1.82097,52.75176,Slight
-2.07928,52.67258,Slight
-2.13925,52.8116,Slight
-1.81455,52.662,Slight
-2.11041,53.02115,Slight
-2.22414,53.01303,Slight
-2.03343,52.85503,Serious
-1.65131,52.80262,Serious
-1.80535,52.68726,Slight
-1.80659,52.64622,Serious
-2.11605,52.72489,Serious
-2.19238,52.63115,Slight
-2.34965,52.90096,Slight
-2.1029,52.79878,Slight
-1.6981,52.62828,Serious
-1.81935,52.7674,Serious
-1.97514,52.68196,Slight
-1.64756,52.81555,Serious
-1.69732,52.81229,Slight
-1.82718,52.67978,Slight
-2.21041,53.03563,Slight
-2.07816,52.86137,Slight
-1.97836,52.66167,Serious
-1.93893,52.68235,Slight
-2.23408,53.02526,Slight
-2.32907,53.03537,Slight
-2.2487,52.77382,Slight
-2.16935,53.10673,Slight
-1.66017,52.61955,Serious
-2.08511,52.81106,Slight
-2.19564,52.52982,Serious
-2.28602,52.82418,Slight
-1.93125,52.75729,Serious
-2.08095,53.10507,Slight
-2.207,52.44988,Slight
-2.00028,52.66786,Serious
-2.33037,53.06946,Slight
-2.13745,52.53326,Slight
-1.88301,53.05184,Slight
-2.27374,52.94611,Serious
-2.16894,52.92635,Slight
-1.71315,52.6605,Slight
-1.98203,52.71524,Slight
-1.65757,52.5968,Serious
-2.02425,52.68933,Slight
-2.0981,52.80707,Slight
-2.36871,53.03565,Slight
-1.97311,52.66067,Slight
-2.10918,52.74098,Serious
-2.04158,53.11167,Slight
-2.13625,53.15467,Slight
-1.70551,52.72783,Slight
-2.02759,52.68869,Slight
-2.23381,53.02497,Slight
-1.62677,52.82085,Slight
-2.22775,53.00957,Slight
-2.17682,52.89249,Serious
-2.04303,52.64008,Slight
-2.02389,52.6729,Serious
-2.08479,52.81117,Slight
-2.11605,53.07225,Serious
-1.69185,52.63052,Slight
-1.67765,52.63473,Serious
-2.16791,52.91433,Serious
-1.64299,52.83153,Slight
-2.30331,53.06717,Slight
-1.99963,52.6678,Slight
-1.93955,52.66738,Slight
-1.98154,52.64771,Slight
-2.05099,52.64654,Slight
-2.11802,52.80525,Slight
-1.82846,52.6816,Slight
-1.636,52.79781,Slight
-2.03104,52.64676,Slight
-2.17213,52.55209,Slight
-2.14955,52.51952,Slight
-1.62923,52.82419,Slight
-1.93548,52.91502,Slight
-2.20157,52.91862,Slight
-1.92988,52.75162,Slight
-2.22008,52.97608,Slight
-2.12728,52.82264,Slight
-2.10918,53.07838,Serious
-1.67711,52.63291,Slight
-2.27293,52.83096,Slight
-2.17608,52.54015,Slight
-1.97191,53.01219,Serious
-2.04672,53.08974,Serious
-2.10527,52.83093,Slight
-1.64348,52.80924,Serious
-1.63981,52.82137,Slight
-1.76547,52.86233,Slight
-2.14354,52.69391,Serious
-1.8925,52.74498,Slight
-2.13376,52.85556,Slight
-2.07768,53.01133,Slight
-2.11307,52.8026,Slight
-1.78885,52.7282,Slight
-2.13198,52.66974,Slight
-1.99863,52.70862,Slight
-1.66559,52.79545,Slight
-2.2476,53.05649,Slight
-1.67123,52.6277,Serious
-2.09541,52.6879,Slight
-2.12122,52.81293,Slight
-2.02806,52.67684,Serious
-2.12985,53.07661,Slight
-1.6938,52.64114,Slight
-2.03103,52.95883,Slight
-2.29318,52.90514,Serious
-2.32205,53.00049,Slight
-2.15556,53.15606,Slight
-2.07893,52.81367,Slight
-2.12268,52.78147,Fatal
-1.98241,52.98543,Slight
-1.74488,52.6112,Slight
-2.14139,52.82459,Slight
-2.15897,52.94283,Slight
-2.24814,53.05727,Serious
-2.11153,52.95424,Slight
-2.13291,53.15369,Slight
-1.63575,52.79778,Slight
-1.92629,52.8065,Fatal
-1.85295,52.60252,Slight
-2.07754,52.78046,Slight
-2.32301,53.00707,Slight
-2.11364,53.07521,Slight
-2.08877,52.63952,Slight
-2.28673,52.99313,Serious
-2.17811,52.83686,Slight
-1.64169,52.79834,Slight
-2.10186,52.68791,Slight
-2.03454,52.69661,Serious
-1.90968,52.81307,Slight
-2.00058,52.80778,Slight
-2.00739,52.98303,Slight
-2.11619,52.80505,Slight
-1.97285,52.66554,Serious
-2.33241,53.06486,Serious
-2.1069,52.76368,Serious
-2.08621,52.64461,Slight
-2.1874,53.10244,Slight
-1.89776,52.67517,Slight
-1.89723,52.67641,Serious
-2.18584,52.62409,Serious
-1.9277,53.09263,Serious
-1.70492,52.62382,Slight
-1.88141,52.65606,Serious
-2.05428,52.65386,Slight
-2.22444,52.97589,Slight
-2.30339,53.06716,Slight
-2.20499,52.61185,Slight
-2.0734,53.10619,Slight
-2.0906,52.62213,Serious
-2.22153,53.00682,Slight
-2.223,53.00755,Slight
-2.00063,52.81079,Slight
-2.10624,52.8288,Slight
-2.33365,53.04236,Slight
-2.05555,52.96197,Slight
-2.00527,52.70851,Slight
-1.93081,52.7993,Slight
-2.01399,52.66575,Slight
-1.98809,52.70331,Serious
-1.6262,52.82031,Slight
-2.11846,52.80912,Slight
-1.71349,52.75282,Slight
-2.25747,52.77909,Serious
-2.20479,52.61213,Slight
-1.98125,52.78733,Slight
-1.97354,53.02136,Slight
-2.06787,52.68296,Slight
-2.20744,53.02734,Slight
-2.24325,53.01887,Serious
-1.61936,52.80598,Slight
-2.05165,52.80334,Slight
-1.68098,52.62926,Slight
-2.24436,53.02938,Slight
-1.89777,52.91369,Serious
-2.26055,52.52401,Slight
-1.76955,52.85819,Slight
-2.18154,53.0922,Slight
-1.93694,52.78821,Serious
-2.20946,52.51583,Slight
-2.07671,52.6539,Slight
-2.2868,52.90918,Slight
-2.02218,52.69149,Serious
-2.06747,52.70916,Fatal
-2.13232,52.69328,Serious
-2.00744,52.98306,Slight
-2.23384,53.02502,Slight
-2.1069,52.80602,Slight
-2.23808,52.90224,Serious
-2.18881,52.94205,Slight
-2.21676,53.00299,Serious
-1.77551,52.81906,Slight
-2.22405,53.01257,Slight
-2.16962,52.67084,Slight
-2.08109,52.86603,Slight
-2.13345,52.80626,Slight
-1.99756,52.70407,Slight
-2.02626,52.69008,Slight
-1.68013,52.79015,Slight
-2.23338,53.02537,Slight
-2.11411,52.81476,Slight
-2.1623,52.9092,Slight
-2.1107,52.77474,Slight
-2.18054,53.1077,Slight
-2.15522,52.63003,Slight
-1.78482,52.59119,Slight
-2.08244,52.92383,Slight
-1.64608,52.81819,Slight
-2.12448,52.79106,Slight
-1.83415,52.65907,Slight
-1.76549,52.71175,Slight
-2.13018,52.65561,Slight
-2.02289,52.69083,Slight
-2.1441,52.81115,Slight
-2.08227,53.00797,Slight
-1.66653,52.79885,Slight
-2.18775,52.5355,Slight
-2.12159,52.81282,Slight
-2.01195,53.1082,Slight
-2.20858,53.09641,Slight
-1.87704,52.81664,Slight
-2.11956,52.80989,Serious
-1.62514,52.83054,Slight
-2.11427,52.77088,Serious
-2.14026,53.07729,Serious
-1.69483,52.62396,Fatal
-2.23367,52.45099,Slight
-2.07706,52.87918,Slight
-1.85674,52.93951,Serious
-2.16216,52.90863,Serious
-2.04679,52.62837,Slight
-2.06865,52.7103,Fatal
-2.23561,53.03943,Slight
-2.17916,52.66264,Serious
-2.03529,53.09844,Serious
-1.84311,52.63958,Slight
-1.94221,52.72948,Slight
-1.76847,52.85937,Slight
-2.01808,52.86362,Serious
-1.70881,52.5995,Serious
-2.07283,52.88217,Serious
-2.20986,53.03429,Slight
-2.20711,53.02537,Slight
-1.62769,52.81971,Slight
-2.04092,53.11076,Fatal
-2.00438,52.66772,Slight
-2.01744,52.72517,Serious
-2.24853,53.03894,Serious
-1.98969,52.7497,Serious
-2.14428,52.82933,Serious
-2.35963,52.9325,Serious
-2.15141,52.90365,Slight
-1.78208,52.59056,Slight
-2.08344,52.92642,Serious
-2.01541,52.69872,Slight
-2.01101,52.6532,Serious
-2.35747,52.86349,Slight
-2.01345,52.6437,Slight
-1.66593,52.61198,Slight
-2.00406,52.68982,Serious
-2.17812,52.8369,Serious
-1.66633,52.62641,Slight
-2.00235,52.80094,Slight
-1.65998,52.60729,Serious
-1.67773,52.7844,Slight
-2.03679,52.8438,Slight
-2.14492,52.89214,Slight
-1.67323,52.61505,Slight
-1.83498,52.67966,Slight
-2.2531,53.00688,Slight
-2.00108,52.69004,Serious
-2.02928,52.68632,Slight
-1.93753,52.76561,Slight
-1.70647,52.61605,Slight
-2.00273,52.71869,Slight
-1.6546,52.79902,Serious
-1.62074,52.80616,Slight
-1.78782,52.69289,Slight
-2.09541,52.81632,Serious
-2.13705,52.91261,Slight
-2.13311,52.82741,Slight
-1.70292,52.64775,Slight
-1.63553,52.81336,Slight
-2.26165,53.08238,Slight
-1.9385,53.17638,Serious
-1.89413,53.02172,Slight
-1.80909,52.69004,Slight
-1.96526,52.73498,Slight
-1.65298,52.80725,Slight
-1.71656,52.77384,Serious
-2.2451,53.04779,Slight
-2.21899,53.03812,Slight
-2.11888,52.78867,Slight
-2.11605,52.77348,Slight
-2.08041,52.96782,Slight
-1.63947,52.81798,Serious
-1.84516,53.17143,Slight
-2.16751,52.91427,Slight
-2.35116,52.77,Serious
-2.12853,52.82413,Slight
-1.90404,53.00765,Serious
-1.64859,52.80489,Serious
-1.93322,52.79544,Serious
-1.92661,52.68471,Slight
-2.22247,52.98085,Slight
-2.38973,52.91998,Serious
-2.20376,52.84734,Slight
-2.09859,52.80124,Slight
-2.1277,53.11172,Slight
-2.21311,52.84829,Slight
-2.23853,53.02924,Slight
-2.10031,52.80716,Slight
-1.64939,52.82056,Serious
-2.24256,52.5323,Slight
-1.88357,52.71209,Slight
-1.97793,52.68711,Serious
-2.02583,52.68275,Slight
-2.08061,52.96631,Slight
-1.67446,52.78963,Slight
-2.21287,53.02055,Slight
-1.68498,52.64691,Serious
-2.05157,52.67141,Slight
-2.17228,52.67407,Slight
-1.64947,52.62145,Slight
-2.23382,52.45331,Slight
-1.81022,52.6588,Slight
-1.7715,52.71772,Slight
-1.78581,52.63357,Fatal
-2.33149,53.05753,Serious
-2.05677,52.8501,Serious
-2.12961,52.78119,Slight
-2.09803,52.79441,Serious
-1.68672,52.63025,Slight
-1.66682,52.60284,Slight
-1.8011,52.75895,Slight
-2.14564,52.90227,Serious
-1.83271,52.67547,Slight
-2.13305,52.85881,Slight
-2.0124,52.69014,Serious
-1.96291,52.67602,Serious
-1.63745,52.8053,Slight
-1.86689,52.65634,Serious
-2.00058,52.80776,Slight
-2.05538,52.96241,Slight
-2.16591,53.13018,Slight
-2.04927,53.05683,Serious
-2.03326,53.10901,Slight
-2.05598,52.96228,Slight
-1.93334,52.75587,Serious
-1.63076,52.81746,Slight
-1.7942,52.59665,Slight
-2.02992,52.67673,Serious
-2.10355,52.68918,Serious
-1.85894,52.89473,Serious
-2.01464,52.65522,Slight
-1.60839,52.80732,Slight
-2.18616,52.51987,Slight
-1.64494,52.81434,Slight
-2.09992,52.72548,Slight
-1.97395,52.6606,Slight
-2.23819,53.04167,Serious
-2.09691,52.6392,Slight
-2.21709,52.52357,Slight
-1.65184,52.80578,Slight
-2.04759,52.68016,Slight
-2.18948,52.94389,Serious
-2.20395,52.59974,Slight
-1.63928,52.80598,Serious
-1.97252,52.67655,Serious
-2.04492,52.68718,Slight
-1.70494,52.63391,Slight
-2.20586,52.94524,Slight
-1.99353,52.71676,Slight
-1.81919,52.71609,Slight
-2.01484,52.68533,Slight
-1.82717,52.67978,Slight
-2.23863,53.00753,Serious
-2.11896,52.80908,Slight
-1.68776,52.63033,Serious
-2.11117,52.80627,Slight
-2.1705,53.12118,Serious
-1.62613,52.82086,Slight
-1.95642,53.2044,Serious
-1.83477,52.63762,Slight
-2.23838,53.0105,Slight
-1.63706,52.81253,Slight
-1.92277,52.67403,Slight
-2.20923,53.01653,Slight
-2.1748,52.51711,Slight
-2.08933,52.63951,Slight
-2.14902,52.89693,Serious
-2.08333,52.9269,Slight
-2.41378,52.91803,Serious
-1.90859,52.65375,Serious
-1.92831,52.80367,Slight
-2.33231,53.06376,Serious
-2.32844,53.00622,Slight
-1.84855,52.69255,Slight
-2.30578,52.95009,Slight
-1.98239,52.78937,Slight
-2.05006,52.78895,Serious
-1.68321,52.61329,Slight
-2.30231,53.05255,Slight
-1.8012,52.63866,Slight
-1.59202,52.80036,Serious
-1.72923,52.62029,Serious
-2.19768,52.89133,Slight
-2.28853,53.0662,Slight
-1.83495,52.65116,Slight
-1.63408,52.80404,Slight
-1.98203,52.68959,Slight
-2.1294,52.82697,Slight
-2.13599,52.88649,Slight
-2.14783,52.7116,Slight
-2.06124,52.96668,Slight
-2.06516,53.02606,Serious
-2.03981,52.80095,Serious
-1.79404,52.66962,Slight
-2.30831,52.59335,Serious
-1.61305,52.83674,Serious
-1.80063,52.62361,Slight
-1.86333,52.89391,Serious
-1.64422,52.80239,Serious
-1.93508,52.66416,Slight
-2.20606,52.45702,Slight
-2.02163,53.10877,Serious
-1.76924,52.70876,Slight
-1.7914,52.68226,Slight
-1.98585,52.95446,Slight
-1.63723,52.79909,Slight
-1.82727,52.69475,Slight
-2.25941,52.56177,Slight
-1.78796,52.64566,Slight
-2.15796,52.84512,Serious
-1.80846,52.64122,Serious
-2.13377,52.8277,Slight
-2.08211,53.00811,Serious
-2.16161,52.91449,Slight
-1.64672,52.82408,Slight
-2.13593,52.88652,Slight
-2.2409,52.47137,Slight
-1.97906,52.8344,Serious
-2.11363,52.81316,Serious
-1.9252,52.75769,Slight
-1.60747,52.80657,Serious
-2.12307,52.81468,Serious
-2.12966,52.82299,Serious
-1.90205,52.99706,Slight
-2.2697,53.06448,Slight
-2.10057,52.94901,Slight
-1.8405,52.65232,Serious
-1.65079,52.78823,Slight
-2.18408,52.46314,Slight
-2.30349,53.06495,Slight
-2.05956,52.96779,Slight
-2.00014,52.96003,Slight
-1.6458,52.8313,Slight
-2.04794,52.77228,Slight
-2.18797,52.93774,Slight
-2.21706,53.02377,Slight
-1.76052,52.71667,Serious
-2.24865,52.98563,Slight
-2.08332,52.79345,Slight
-1.6388,52.81638,Slight
-2.2533,53.00792,Serious
-2.25007,52.85984,Slight
-1.99877,52.70878,Slight
-2.07415,53.03782,Serious
-2.04545,52.63713,Slight
-1.69725,52.62008,Slight
-1.93812,52.74984,Slight
-2.13557,52.79136,Slight
-2.0052,52.70734,Serious
-1.64892,52.80458,Slight
-2.2956,53.06627,Slight
-2.31233,52.99594,Slight
-1.74563,52.72772,Slight
-1.61584,52.82899,Slight
-2.07428,52.72383,Slight
-1.63805,52.81172,Slight
-2.33794,52.94618,Slight
-2.22015,53.09297,Serious
-2.09387,52.76312,Slight
-2.24223,52.79793,Serious
-2.23094,52.59097,Slight
-2.01416,52.70021,Slight
-2.24582,52.6939,Slight
-1.94096,52.68733,Slight
-1.80921,52.64983,Slight
-2.02206,53.09515,Slight
-1.68315,52.60062,Slight
-1.63126,52.80098,Serious
-2.13333,52.88209,Slight
-1.70237,52.64761,Fatal
-2.09064,52.62213,Slight
-2.22741,52.97467,Slight
-1.82028,52.76741,Slight
-1.67361,52.7907,Slight
-2.11163,53.06579,Slight
-2.07442,52.96549,Slight
-2.24563,53.05186,Slight
-2.0813,52.61969,Slight
-2.0101,52.71534,Slight
-2.2524,53.06403,Slight
-2.02674,53.106,Slight
-2.21585,52.82653,Slight
-2.23012,53.04364,Slight
-2.0062,52.70794,Slight
-1.73743,52.62998,Serious
-2.22938,53.00832,Slight
-2.12998,52.65438,Serious
-2.17825,52.54063,Slight
-1.68731,52.6366,Slight
-1.76373,52.67179,Slight
-2.1512,52.90358,Slight
-1.65423,52.62348,Serious
-2.08266,52.92429,Slight
-2.03896,52.95542,Fatal
-2.21758,53.0123,Serious
-1.80144,52.75895,Slight
-1.99652,52.69821,Slight
-1.96408,52.65816,Slight
-1.92621,52.99475,Slight
-1.68217,52.64832,Fatal
-2.14275,52.79572,Slight
-2.13147,52.66151,Slight
-1.61927,52.80583,Slight
-2.29043,53.02087,Slight
-2.21753,53.04075,Slight
-2.19541,52.96401,Slight
-1.90095,53.13651,Serious
-2.02097,53.10424,Slight
-2.04459,52.6452,Slight
-1.62603,52.80702,Slight
-1.7377,52.8042,Slight
-1.60703,52.83927,Fatal
-2.02916,53.10307,Slight
-2.01824,52.65826,Slight
-2.07496,52.72377,Slight
-2.16712,52.78537,Slight
-2.1378,52.84988,Slight
-2.06628,52.66166,Slight
-1.84295,52.71782,Serious
-1.92357,52.67605,Slight
-2.08122,53.02626,Slight
-1.97724,52.69656,Slight
-1.92174,52.66151,Serious
-2.2739,52.94613,Slight
-1.80846,52.68583,Fatal
-2.01067,52.70478,Slight
-1.72657,52.62255,Slight
-2.03271,53.06473,Slight
-2.07213,52.65617,Slight
-1.97317,52.72798,Fatal
-2.01312,53.11199,Slight
-2.09484,53.00635,Slight
-1.92117,52.75007,Slight
-2.19702,52.46904,Slight
-1.94614,52.74912,Slight
-2.11631,53.0211,Serious
-2.25238,53.06258,Slight
-1.63662,52.81415,Slight
-1.6444,52.62022,Slight
-2.11649,52.81945,Slight
-1.82286,52.64615,Serious
-2.1594,53.13388,Slight
-1.79542,52.6036,Slight
-2.04118,53.10419,Serious
-1.63447,52.80146,Slight
-1.8359,52.67536,Serious
-1.90887,52.6542,Serious
-2.10574,52.80599,Slight
-2.32858,53.01327,Slight
-2.02685,53.10596,Serious
-2.03938,53.10276,Slight
-1.91203,52.67862,Slight
-1.7419,52.63595,Slight
-2.11386,52.63887,Serious
-2.22749,52.9746,Slight
-1.97895,52.72593,Slight
-2.06813,52.68308,Slight
-1.67648,52.60044,Slight
-1.69239,52.85641,Serious
-2.07649,52.65404,Slight
-2.19214,52.47998,Slight
-2.19155,52.84674,Slight
-1.8808,52.72463,Slight
-2.07144,53.01977,Slight
-2.103,52.80725,Slight
-2.21535,53.04047,Serious
-1.70185,52.76329,Slight
-1.64703,52.60504,Slight
-1.61093,52.83838,Slight
-1.71021,52.64881,Slight
-1.62924,52.79615,Serious
-2.16302,53.12481,Slight
-1.87137,52.91356,Slight
-1.98638,52.71653,Fatal
-1.90357,52.87221,Slight
-1.67393,52.6125,Slight
-2.02362,52.67299,Slight
-1.81854,52.68111,Slight
-2.01462,52.68634,Slight
-1.69722,52.65017,Slight
-1.71736,52.64731,Serious
-2.21741,52.61922,Slight
-1.84314,52.71744,Slight
-2.11821,52.81988,Slight
-1.78756,52.79837,Slight
-2.01556,52.66639,Slight
-1.65744,52.80757,Slight
-1.80077,52.62323,Slight
-2.24108,52.4407,Slight
-1.7396,52.63275,Slight
-1.65693,52.61003,Serious
-2.12541,52.9207,Serious
-2.10497,53.15114,Slight
-1.84413,52.9516,Slight
-2.3429,52.94606,Slight
-2.11654,52.80533,Slight
-2.01835,52.65835,Serious
-2.06568,52.78274,Slight
-2.24077,53.001,Slight
-1.87187,52.89946,Slight
-2.05786,52.66583,Slight
-2.00005,53.09889,Slight
-1.63981,52.80492,Slight
-1.7274,52.6225,Serious
-2.21284,53.02055,Slight
-1.97409,52.93468,Serious
-2.18246,52.48434,Slight
-1.92112,52.67997,Slight
-2.11813,52.8028,Slight
-1.62513,52.81275,Slight
-2.26733,53.05265,Serious
-2.05637,52.83975,Slight
-2.22432,53.01307,Slight
-2.0287,52.70168,Slight
-1.64651,52.62044,Slight
-1.69909,52.6146,Slight
-2.20902,52.92445,Slight
-1.8859,52.9066,Serious
-1.64876,52.80455,Slight
-1.64075,52.83185,Slight
-1.85602,52.73839,Slight
-1.85727,52.65543,Slight
-2.10589,52.81395,Slight
-1.90626,53.05563,Slight
-2.08896,52.63974,Fatal
-2.14682,52.90332,Slight
-1.72122,52.74698,Serious
-1.6286,52.81364,Serious
-2.14397,52.69397,Slight
-1.62953,52.8071,Slight
-1.64285,52.81373,Serious
-2.26266,52.71126,Slight
-1.64798,52.60631,Slight
-2.27099,52.83208,Slight
-1.86463,52.968,Slight
-1.66206,52.80885,Slight
-1.78039,52.59258,Slight
-2.22002,53.03769,Slight
-2.10005,52.79159,Slight
-2.20117,52.78144,Serious
-2.0772,53.06594,Slight
-1.6705,52.792,Slight
-2.3427,52.94603,Slight
-1.9576,53.02534,Slight
-2.10594,52.72833,Slight
-2.22697,52.97544,Slight
-2.08079,52.79008,Serious
-2.00199,52.74031,Slight
-2.20861,52.59248,Slight
-2.0052,52.98324,Serious
-2.12812,52.91514,Serious
-2.14355,52.69391,Slight
-1.93968,53.07186,Slight
-2.1121,52.73188,Slight
